frequency_hz,comsol_s11_db,comsol_s12_db,comsol_s21_db,comsol_s22_db,delta_s11_complex,delta_s11_db,delta_s12_complex,delta_s12_db,delta_s21_complex,delta_s21_db,delta_s22_complex,delta_s22_db,hfss_s11_db,hfss_s12_db,hfss_s21_db,hfss_s22_db
4850000000.000001,-22.247995796911127,-0.8572815772644913,-0.8572939127425656,-22.428334946272976,0.022248594553697352,2.9470744881260877,0.11103406737567703,0.022880375545326292,0.11103275812713749,0.022868040067241413,0.024932330125136102,2.7386435835977103,-25.195070285037215,-0.8801619528098176,-0.880161952809807,-25.166978529870686
4900000000.0,-22.651763798551293,-0.8653189543378249,-0.8653300134472126,-22.879979328853356,0.019754610315422177,2.699903222129656,0.11205819163344513,0.023683132730892176,0.11205651562530108,0.023672073621504475,0.022419842825791625,2.429197206050951,-25.35166702068095,-0.8890020870687171,-0.8890020870687171,-25.309176534904307
4950000000.0,-23.153892188425715,-0.8731892904576456,-0.8731985807215158,-23.444978237126477,0.017142153422847688,2.435909409739917,0.1131152694149561,0.02452375526412809,0.11311325241467937,0.02451446500025789,0.019744499920062844,2.088262466431779,-25.589801598165632,-0.8977130457217737,-0.8977130457217737,-25.533240703558256
5000000000.0,-23.76398165237944,-0.8809700981167297,-0.8809771691261157,-24.139918703183735,0.014498156319350575,2.1507544506687175,0.11420529862429021,0.025337915072721984,0.1142029838434787,0.025330844063335967,0.016962720594245292,1.7040054398532796,-25.914736103048156,-0.9063080131894516,-0.9063080131894516,-25.843924143037015
5050000000.000001,-24.493587336730126,-0.8887462276210119,-0.8887506951673521,-24.987745775851927,0.011971323402895652,1.8399895699844926,0.11532683728764649,0.02605984923961857,0.11532428266171357,0.026055381693278368,0.014161847691447524,1.260011806693786,-26.33357690671462,-0.9148060768606304,-0.9148060768606304,-26.247757582545713
5100000000.000001,-25.355657569834943,-0.8966068641452328,-0.8966084290971099,-26.020791411588725,0.009835490466825877,1.5000545725598364,0.11647700621534793,0.026624863203281612,0.11647428108319018,0.026623298251404526,0.011493711892509263,0.7326247578903633,-26.85571214239478,-0.9232317273485144,-0.9232317273485144,-26.753416169479088
5150000000.0,-26.36225785779379,-0.9046422163656593,-0.9046406788999353,-27.285664877130866,0.00856385977245899,1.1311351057774033,0.11765155196222096,0.0269719124336667,0.11764873350317484,0.026973449899390767,0.00924910640370683,0.08653020034919123,-27.493392963571193,-0.931614128799326,-0.931614128799326,-27.372195077480058
5200000000.0,-27.51760826226863,-0.9129400161388694,-0.912935286323477,-28.850898808396366,0.008670759570753469,0.7448384278357949,0.11884497016429435,0.027046162658996398,0.1188421398167572,0.027050892474388855,0.007955073942370725,-0.7323453896115737,-28.262446690104426,-0.9399861787978658,-0.9399861787978658,-28.118553418784792
5250000000.0,-28.799041959695106,-0.9215819654045377,-0.9215740709389519,-30.816238281263896,0.01016840396346888,0.38392860825441133,0.12005068626953741,0.026801421207981346,0.12004792623308401,0.026809315673567147,0.00817498698006269,-1.8057103678010797,-29.182970567949518,-0.9483833866125191,-0.9483833866125191,-29.010527913462816
5300000000.000001,-30.111149917724838,-0.9306402778518741,-0.9306293691979733,-33.30236490740319,0.012573757255840992,0.16821380805261654,0.12126128765648304,0.026202329216705844,0.12125867749970153,0.026213237870616357,0.009834467078726797,-3.2330555439042783,-30.279363725777454,-0.9568426070685799,-0.9568426070685897,-30.06930936349891
5350000000.000001,-31.206844146138742,-0.9401744676192247,-0.940160820079347,-36.24373611097336,0.015438349080774577,0.3705398349269302,0.12246879837351247,0.02522620721974167,0.12246641174337952,0.02523985475961943,0.012346254122756993,-4.928069960767743,-31.577383981065672,-0.9654006748389664,-0.9654006748389664,-31.315666150205615
5400000000.0,-31.676907570052137,-0.9502285345227214,-0.9502125462613984,-38.178644455343616,0.01849614472122451,1.4134002769841203,0.12366498543662896,0.0238644554769335,0.12366288688613651,0.023880443738256485,0.015244707242430926,-5.422754120556725,-33.09030784703626,-0.9740929899996549,-0.9740929899996549,-32.75589033478689
5450000000.0,-31.251698547737014,-0.960828684582624,-0.960810869344253,-36.58681850307638,0.021595015858698167,3.5172372531315688,0.12484168394275154,0.022123425362463922,0.12483992594354643,0.022141240600835,0.01827658489107718,-2.250911385104942,-34.76893580086858,-0.982952109945088,-0.982952109945088,-34.33590711797144
5500000000.0,-30.135037890606814,-0.9719817060844451,-0.9719626794871277,-33.54809558729019,0.02463865249260616,6.222648381046103,0.12599112727940176,0.020024698792784346,0.12598974754209302,0.020043725390101796,0.02130208442615741,2.272717842331666,-36.357686271652916,-0.9920064048772295,-0.9920064048772295,-35.82081342962186
5550000000.000001,-28.743993049369845,-0.9836740957567931,-0.9836545545474698,-30.886970334644722,0.027558332722106414,8.458675013741544,0.1271062684695985,0.017604738069940007,0.12710528773638108,0.017624279279263355,0.024233371943697898,5.761741969374619,-37.20266806311139,-1.001278833826733,-1.001278833826733,-36.64871230401934
5600000000.000001,-27.356659618980473,-0.9958719981329883,-0.9958526925699889,-28.761114262517395,0.030300219541953218,9.324613048374921,0.1281810791498694,0.01491389726819492,0.12818049963481706,0.0149332028311846,0.027007675806413806,7.5048141800392045,-36.681272667355394,-1.0107858954011832,-1.0107858954011735,-36.2659284425566
5650000000.0,-26.087339486209938,-1.0085219855109326,-1.0085036859326808,-27.053927295027247,0.03281955867793939,9.059256890948046,0.12921081376450702,0.012014816654675409,0.12921061838957157,0.012033116232917473,0.029575775321157842,7.850706633119966,-35.146596377157984,-1.020536802165608,-1.0205368021655983,-34.90463392814721
5700000000.0,-24.966570117072926,-1.0215526682029195,-1.0215361276514916,-25.660813895753737,0.03507796188591261,8.382413849951767,0.13019222815293446,0.008980251670281936,0.13019238066401773,0.008996792221719563,0.03189688802398631,7.559317909633155,-33.348983967024694,-1.0305329198732014,-1.0305329198732112,-33.22013180538689
5750000000.0,-23.99287965551465,-1.0348770871532467,-1.0348630024622976,-24.509323770765803,0.037042123942072916,7.672498427618464,0.13112374367189736,0.005890415791293124,0.1311241896302984,0.005904500482242225,0.033936314936887084,7.087398965895808,-31.665378083133113,-1.0407675029445398,-1.0407675029445398,-31.59672273666161
5800000000.000001,-23.154982225032334,-1.048395805641667,-1.0483847795439707,-23.550332691962915,0.03868322877098277,7.0367966207557515,0.13200555018408824,0.002829940400528086,0.13200621873238055,0.0028409664982242955,0.03566433668539771,6.603708349983144,-30.191778845788086,-1.051225746042195,-1.051225746042195,-30.15404104194606
5850000000.000001,-22.440027796926362,-1.0620005855534023,-1.0619930920681067,-22.74995605229924,0.03997669066481274,6.487199702622345,0.1328396435222833,-0.00011542673733933029,0.1328404497449847,-0.00010793325204372373,0.03705569912458999,6.155617838371285,-28.927227499548707,-1.061885158816063,-1.061885158816063,-28.905573890670524
5900000000.0,-21.836363771511174,-1.0755785080414217,-1.0755748627385087,-22.084304495020504,0.04090205373798278,6.011313909138405,0.13362979529193247,-0.002862250544337419,0.1336306429506743,-0.002858605241424339,0.03808938025757295,5.750260982429509,-27.84767768064958,-1.0727162574970843,-1.0727162574970843,-27.834565477450013
5950000000.0,-21.334273037336207,-1.089016379275176,-1.0890167151858805,-21.536237652206502,0.04144295818840153,5.593454692280535,0.13438145502500976,-0.0053328256504541205,0.13438223946618502,-0.005333161561158706,0.03874848765150181,5.3830065005863155,-26.92772772961674,-1.0836835536247218,-1.0836835536247218,-26.919244152792817
6000000000.0,-20.92600954767598,-1.1022052497922306,-1.1022094990110194,-21.093341400059916,0.041587125767129966,5.219830371965081,0.13510158671454395,-0.007458442348618588,0.13510219783101007,-0.00746269156740742,0.03902021064306232,5.046598546323654,-26.145839919641062,-1.094746807443612,-1.094746807443612,-26.13993994638357
6050000000.000001,-20.60562415223729,-1.1150448707080165,-1.11505275146085,-20.746645794359324,0.04132634070679648,4.879275137361759,0.13579844365769964,-0.009182368723253731,0.13579876892334553,-0.009190249476087153,0.03889578989684685,4.733898200826843,-25.48489928959905,-1.1058625019847628,-1.1058625019847628,-25.480543995186167
6100000000.000001,-20.36876041917757,-1.1274479113560176,-1.1274589207300836,-20.489801527279575,0.04065641595427252,4.562865853638687,0.13648128736599618,-0.010462427284426479,0.13648121511776512,-0.01047343665849243,0.0383704876714019,4.438545987874225,-24.931626272816256,-1.1169854840715912,-1.1169854840715912,-24.9283475151538
6150000000.0,-20.212482505711296,-1.1392713743033263,-1.1393571840365335,-20.31872415588106,0.03957714246555272,4.263358136869492,0.1371508092947032,-0.011200663434153713,0.13715948139749806,-0.011286473167360977,0.03744196766403663,4.1547904901523545,-24.47584064258079,-1.1280707108691725,-1.1280707108691725,-24.473514646033415
6200000000.0,-20.135153796973157,-1.15060209668498,-1.1506967070851328,-20.23052147140945,0.03809222378850385,3.9746781224720635,0.13783502517023877,-0.011527061270508954,0.13784382792505087,-0.01162167167066186,0.03611716741520066,3.8780387367712272,-24.10983191944522,-1.139075035414471,-1.139075035414471,-24.108560208180677
6250000000.0,-20.136370346579152,-1.161345389994266,-1.1614492095066444,-20.22448914875081,0.03620920033631268,3.691506497355533,0.13853568949710948,-0.01138642800341283,0.13854443538124853,-0.011490247515791197,0.034401124785783894,3.6034365041235787,-23.827876843934686,-1.1499589619908532,-1.1499589619908532,-23.827925652874388
6300000000.000001,-20.216949627106825,-1.1714976800237935,-1.171610722644873,-20.30120399078652,0.03393936828446043,3.408938629758012,0.13926250303473564,-0.010809377732406977,0.1392709961824275,-0.010922420353486562,0.03230488249405873,3.3264583923785764,-23.625888256864837,-1.1606883022913865,-1.1606883022913865,-23.627662383165095
6350000000.000001,-20.379097939951315,-1.1810805969817861,-1.1810891679507174,-20.462768192745994,0.031294972257560255,3.1220724960248987,0.14002426051197836,-0.009844930985367872,0.14002446295023632,-0.009853501954299126,0.029843454706305266,3.0424416674762433,-23.501170435976213,-1.1712356659964183,-1.1712356659964183,-23.505209860222237
6400000000.0,-20.62599510352201,-1.1901408592293778,-1.1901502729608358,-20.712936029423577,0.02830022726444733,2.8262644455354007,0.14082845842880115,-0.008559134691913162,0.1408286606513512,-0.00856854842337107,0.027035981093915223,2.746317831937379,-23.45225954905741,-1.1815817245374647,-1.1815817245374647,-23.459253861360956
6450000000.0,-20.962793144401797,-1.1987491671728483,-1.1987594394980443,-21.057355245011102,0.024974299746169694,2.5160409639069314,0.14168093764989428,-0.007032972942984106,0.1416811181569102,-0.007043245268181453,0.023906106666859998,2.432298761404688,-23.478834108308728,-1.1917161942298642,-1.1917161942298629,-23.48965400641579
6500000000.0,-21.396277586558078,-1.2069981129640097,-1.207009213384367,-21.503950911501974,0.02134269403866651,2.18540870604793,0.14258557848442832,-0.0053596185762592174,0.1425857148229811,-0.005370718996606572,0.020482899312053906,2.0934839411793718,-23.58168629260601,-1.2016384943877505,-1.2016384943877605,-23.597434852681346
6550000000.000001,-21.9353270388521,-1.2149991484646596,-1.2150109971439897,-22.063495036175954,0.017434268365432576,1.8274231125926619,0.1435440651892131,-0.003641101258363033,0.1435441354432642,-0.003652949937694272,0.016803237396200075,1.7213453016802838,-23.762750151444763,-1.2113580472062966,-1.2113580472062955,-23.784840337856238
6600000000.000001,-22.591245617091804,-1.2228786923959305,-1.222891161117246,-22.75041822147307,0.01328115268428311,1.4339413327558717,0.14455573491286314,-0.001984493595773129,0.1445557193034894,-0.0019969623170985606,0.012919030527391344,1.3050388364096328,-24.025186949847676,-1.2208941988001574,-1.2208941988001474,-24.055457057882702
6650000000.0,-23.37797075919272,-1.2307734965877466,-1.2307864140266553,-23.58390973699052,0.008918711419430944,0.9955601866801338,0.14561752295657554,-0.0004977421008134364,0.14561740538199291,-0.0005106595397232905,0.00892518975038433,0.8305082329233926,-24.373530945872854,-1.2302757544869332,-1.230275754486932,-24.414417969913913
6700000000.0,-24.3116918125502,-1.2388254292047187,-1.2388385903225076,-24.589238361777106,0.004386075484534038,0.5022075341900418,0.1467240119536088,0.0007147066172732419,0.14672378130100855,0.0007015454994954151,0.00512288062126509,0.2794660430001237,-24.813899346740243,-1.239540135821992,-1.239540135822003,-24.86870440477723
6750000000.0,-25.408510017891018,-1.2471758677031772,-1.247189046542946,-25.798699069735527,0.00033844298161258825,-0.05424613654112065,0.14786758739359837,0.0015563139051921748,0.1478672384833197,0.0015431350654135922,0.0033439781035433367,-0.3711301099831097,-25.354263881349898,-1.2487321816083694,-1.2487321816083596,-25.427568959752417
6800000000.000001,-26.676203909181293,-1.255959923670712,-1.2559728884451757,-27.2494528451685,0.005039533977956977,-0.6714472209368729,0.14903869620094154,0.0019427059734191676,0.14903823026939544,0.0019297411989553925,0.006137278695732521,-1.1463548707880094,-26.00475668824442,-1.2579026296441311,-1.2579026296441311,-26.10309797438049
6850000000.000001,-28.08940039146604,-1.2653007429818013,-1.2653132721128504,-28.96709910971729,0.009833039007819256,-1.3114923649418522,0.15022619925725317,0.001805586818190097,0.15022562394078384,0.0017930576871409976,0.010361354379799266,-2.0562023864826457,-26.777908026524187,-1.2671063297999914,-1.2671063297999914,-26.910896723234643
6900000000.0,-29.524968622077115,-1.2753041353502559,-1.2753160330734883,-30.892871419892604,0.014622997842701154,-1.8364697315587222,0.1514178033102707,0.0010961162069231811,0.15141713214773805,0.0010842184836907798,0.014840655683248436,-3.0221330724530624,-27.688498890518392,-1.276400251557179,-1.276400251557179,-27.87073834743954
6950000000.0,-30.6494626312997,-1.2860537852299125,-1.2860648955032494,-32.64379353399938,0.019360609413476226,-1.8973539969547346,0.1526005530788982,-0.00021242546411115448,0.15259980459686331,-0.000223535737448044,0.019353718818660236,-3.637269081488224,-28.752108634344964,-1.2858413597658014,-1.2858413597658014,-29.006524452511155
7000000000.0,-30.94532946709187,-1.2976072797903555,-1.297617497497604,-33.24260385279614,0.023997191290977073,-0.9655758030713208,0.1537613609102462,-0.0021228392989320888,0.1537605573880852,-0.0021330570061908194,0.02380771463559642,-2.8993561856276884,-29.97975366402055,-1.2954844404914234,-1.2954844404914132,-30.34324766716845
7050000000.000001,-30.21040344803955,-1.3099931590976142,-1.3100024378527868,-32.13438052611071,0.02848429908352294,1.1511107808288372,0.15488754931694917,-0.004613195275572357,0.15488671534474774,-0.004622474030743895,0.02813856754347494,-0.2412311962361926,-31.361514228868387,-1.3053799638220418,-1.305379963822043,-31.893149329874518
7100000000.000001,-28.844413917022372,-1.3232091496847538,-1.3232175058741786,-30.19293503015822,0.032774332483417906,3.9778924298591107,0.155967381233624,-0.007637077753622323,0.1559665421771952,-0.007645433943047175,0.03229208856189697,3.4135901872080474,-32.82230634688148,-1.3155720719311315,-1.3155720719311315,-33.60652521736627
7150000000.0,-27.325810954035703,-1.337221687712671,-1.337229200700143,-28.242235127826916,0.03682121824164069,6.803771996614344,0.15699055384838687,-0.01112490951881595,0.1569897343265754,-0.011132422506287876,0.03621917264814464,6.989858194511022,-34.12958295065005,-1.326096778193855,-1.326096778193855,-35.23209332233794
7200000000.0,-25.895004460623703,-1.3519667753441071,-1.3519735840007128,-26.534603754152624,0.04058109922821906,8.935246751593873,0.15794863423348926,-0.014986318748925864,0.15794785669661077,-0.014993127405531492,0.03987453041462181,9.598080331470296,-34.830251212217576,-1.3369804565951813,-1.3369804565951813,-36.13268408562292
7250000000.000001,-24.626579815396287,-1.3673521480417592,-1.3673584439409936,-25.09047428696718,0.04401299371986598,9.916293193162215,0.1588354184543554,-0.0191134578922747,0.15883470193518046,-0.019119753791520644,0.04321652248880309,10.604918118623146,-34.5428730085585,-1.3482386901494845,-1.348238690149473,-35.695392405590326
7300000000.000001,-23.528554770604163,-1.3832606658463298,-1.383266683600428,-23.87744552879174,0.04707939684434794,9.914879356429243,0.1596472000455027,-0.023385132925410224,0.15964655913773546,-0.023391150679508366,0.04620736622307112,10.372158117029024,-33.443434127033406,-1.3598755329209196,-1.3598755329209196,-34.24960364582076
7350000000.000001,-22.588384532557427,-1.3995547826902066,-1.3995607880278385,-22.859127180298493,0.04974680100449447,9.432884200127425,0.16038293834253975,-0.027671559585287664,0.1603823824451585,-0.027677564922919506,0.04881344740195732,9.67216431191465,-32.02126873268485,-1.371883223104919,-1.371883223104919,-32.53129149221314
7400000000.0,-21.789486806868656,-1.4160818982129166,-1.416088174501906,-22.005281739651753,0.05198611770786866,8.816972856251137,0.16104432179206593,-0.03183953288586272,0.16104385464012894,-0.031845809174852135,0.05100562318156298,8.91530711535598,-30.606459663119793,-1.384242365327054,-1.384242365327054,-30.920588855007733
7450000000.0,-21.11646895632886,-1.432680359048564,-1.4326871930489424,-21.292542678871953,0.053772989958805556,8.211003885215348,0.16163572572444931,-0.03575777921348333,0.16163534520718228,-0.03576461321387314,0.052759463657466206,8.22557371312939,-29.327472841544207,-1.3969225798350806,-1.3969225798350693,-29.518116392001343
7500000000.000001,-20.556454640352925,-1.4491858525699928,-1.4491935202171313,-20.70323035217571,0.05508799190737937,7.6579243318861785,0.16216406793992225,-0.0393022568766197,0.16216376618248615,-0.039309924523758255,0.0540554089465516,7.622327302826946,-28.214378972239103,-1.409883595693373,-1.409883595693373,-28.325557655002655
7550000000.000001,-20.099150174054333,-1.4654379257760857,-1.4654466787049325,-20.224070134897833,0.055916720245313814,7.163218984083809,0.16263856870404486,-0.04236118024349311,0.16263833236573597,-0.042369933172339946,0.05487883579697605,7.096188474251846,-27.262369158138142,-1.4230767455325926,-1.4230767455325926,-27.32025860914968
7600000000.000001,-19.73656028328266,-1.481286364376673,-1.4812964176800474,-19.845175473193763,0.05624978928764842,6.7206080668030275,0.16307042436004454,-0.04483956249353116,0.16307023508343108,-0.044849615796905606,0.05522003913661285,6.632452199711636,-26.457168350085688,-1.4364468018831418,-1.4364468018831418,-26.4776276729054
7650000000.0,-19.462657340039183,-1.4965971804142995,-1.496608701790429,-19.559309479702275,0.0560827482188829,6.32112379765918,0.16347240582485645,-0.046663099912625405,0.16347224076592407,-0.04667462128875499,0.05507414195336047,6.217372342087195,-25.783781137698362,-1.449934080501674,-1.449934080501674,-25.77668182178947
7700000000.0,-19.27309749671196,-1.5112579786634392,-1.511271078733433,-19.36136995038339,0.05541594416135635,5.9560272162238235,0.1638583948981513,-0.04778125362147123,0.16385822728580354,-0.047794353691485325,0.05444095223014794,5.839383996264349,-25.229124712935782,-1.463476725041968,-1.4634767250419476,-25.20075394664774
7750000000.000001,-19.165005068788673,-1.5251825003113053,-1.5251972235909808,-19.2480429477529,0.05425435829868341,5.617560859699637,0.164242872765392,-0.04816941996105273,0.16424267248009833,-0.04818414324072817,0.05332478856633878,5.488932672132119,-24.78256592848831,-1.4770130803502526,-1.4770130803502526,-24.73697561988502
7800000000.000001,-19.136823459709717,-1.5383141749880815,-1.5383304909302207,-19.21758400947681,0.052607444325022124,5.298973697710068,0.16464037648913354,-0.04783011623750766,0.1646401107126849,-0.04784643217964679,0.051734296699787484,5.157993319304666,-24.435797157419785,-1.4904840587505739,-1.4904840587505739,-24.375577328781475
7850000000.000001,-19.188224966000536,-1.5506285476034134,-1.5506463414154912,-19.269699865299913,0.05048899957000888,4.994326434599817,0.16506494076519362,-0.0467931427323105,0.16506457481914721,-0.046810936544409154,0.04968227757488406,4.839580260159323,-24.182551400600353,-1.503835404871103,-1.503835404871082,-24.109280125459236
7900000000.0,-19.32007118922448,-1.5621344837369593,-1.5621535473781536,-19.40551467899221,0.047917100730618084,4.698252867168847,0.1655295437711299,-0.045114714142328705,0.16552904230747154,-0.04513377778350125,0.047185544242700585,4.527312220362436,-24.018324056393325,-1.5170197695946306,-1.5170197695946523,-23.932826899354644
7950000000.0,-19.534415694752767,-1.5728740962442873,-1.5728941210461513,-19.62761333807746,0.04491414139702235,4.405734828471807,0.16604557742732567,-0.0428755840490469,0.16604490613388548,-0.04289560885089028,0.04426482041695762,4.215026517053687,-23.940150523224574,-1.5299985121952404,-1.529998512195261,-23.842639855131146
8000000000.0,-19.834538007608316,-1.5829213763759264,-1.5829419498974318,-19.940160374886375,0.041507024382952215,4.111909620999462,0.16662236356093907,-0.040178215229365044,0.1666214914746577,-0.040198788750880565,0.04094468919365593,3.8964176935418564,-23.94644762860778,-1.5427431611465614,-1.5427431611465512,-23.83657806842823
8050000000.000001,-20.22498910298765,-1.5923795553301459,-1.5924001660278073,-20.3490957609593,0.037727604195632584,3.8119239399823783,0.16726673795531513,-0.03714307742441725,0.16726564032893126,-0.03716368812207871,0.037253598697464,3.5646733773249935,-24.036913042970028,-1.5552364779057286,-1.5552364779057286,-23.913769138284295
8100000000.0,-20.711605289240165,-1.601377266944633,-1.6013973205581278,-20.862404042144853,0.033613584075590515,3.5008662570624445,0.1679827236819809,-0.0339041833266962,0.16798138513981414,-0.033924236940138686,0.033223937631471086,3.2120860175826067,-24.21247154630261,-1.5674730836179367,-1.567473083617989,-24.07449005972746
8150000000.0,-21.301391831747843,-1.6100636288172958,-1.610082479626681,-21.490428974984507,0.02921036097402335,3.173860121600626,0.16877131309533394,-0.030604003228043686,0.1687697305854843,-0.030622854037428926,0.028892222085275334,2.8296404677540714,-24.47525195334847,-1.5794596255892521,-1.5794596255892521,-24.32006944273858
8200000000.000001,-22.00204831582142,-1.6186024065295554,-1.618619404490308,-22.24612780707606,0.024575138805029425,2.8265193281381897,0.1696303742062146,-0.02738792854445471,0.16962855907505864,-0.027404926505238736,0.024299530278734136,2.4066437560097533,-24.82856764395961,-1.5912144779851007,-1.5912144779850692,-24.652771563085814
8250000000.0,-22.820609236448597,-1.6271654718210515,-1.6271800230271758,-23.144931021385226,0.019787302828421928,2.4562391073877023,0.17055469181905522,-0.024398482814877998,0.17055267028656154,-0.024413034021033564,0.019492655174378513,1.9306636819510778,-25.2768483438363,-1.6027669890061735,-1.6027669890061422,-25.075594703336304
8300000000.000001,-23.7599972380414,-1.63592580758,-1.6359374410619312,-24.20321861703444,0.01497921045613899,2.0654164937514956,0.1715361470614444,-0.021769503354647446,0.17153395853838718,-0.021781136836588777,0.014527844491713227,1.3886377448023701,-25.825413731792896,-1.6141563042253526,-1.6141563042253424,-25.59185636183681
8350000000.0,-24.810854463482013,-1.6450503466292918,-1.6450587764127702,-25.432561486662703,0.010447999141191202,1.6689987109491788,0.17256403124531364,-0.019620534310069715,0.17256172433491535,-0.019628964093485024,0.009487149038271006,0.7717540161931034,-26.47985317443119,-1.6254298123192221,-1.6254298123192852,-26.204315502855806
8400000000.0,-25.9336167178689,-1.654692953596029,-1.6546981230253484,-26.82181434131727,0.007116148456374879,1.310883591082284,0.17362548207273817,-0.018051679067137005,0.17362310867645123,-0.018056848496424527,0.004604709311848628,0.09152628723472489,-27.244500308951185,-1.636641274528892,-1.6366412745289238,-26.913340628551996
8450000000.000001,-27.025210932319958,-1.664987866535791,-1.664989963718644,-28.288105287194686,0.007165611970451685,1.0936976192139802,0.17470602282644704,-0.017139154249976585,0.17470363135072245,-0.017141251432853055,0.002635902529665845,-0.5749161279081427,-28.118908551533938,-1.6478487122858143,-1.647848712285791,-27.713189159286543
8500000000.0,-27.882074907754536,-1.676043905879459,-1.6760433451084575,-29.575212947420127,0.010555453392447896,1.2080398839337576,0.1757901790806767,-0.01693176792703044,0.1757878080773446,-0.016931207156092087,0.0068761752437143525,-0.9904175379276339,-29.090114791688293,-1.6591121379524285,-1.6591121379523655,-28.584795409492493
8550000000.000001,-28.23341186014778,-1.6879397328529386,-1.6879371053223504,-30.196861806366964,0.015117015742123985,1.883527065073146,0.17686214312062098,-0.017448511824204482,0.17685981660902342,-0.017445884293635805,0.011829384575062774,-0.7137740642175316,-30.116938925220925,-1.6704912210287342,-1.6704912210287146,-29.483087742149433
8600000000.000002,-27.928958130321924,-1.7007203988224067,-1.700716403610846,-29.788403377809285,0.019947732303142444,3.1744450110331712,0.1779064538585053,-0.018677412859865017,0.17790417907648065,-0.018673417648389812,0.016744495418819845,0.5310180757109961,-31.103403141355095,-1.6820429859625416,-1.6820429859624562,-30.31942145352028
8650000000.0,-27.094528794202052,-1.7143953720230578,-1.7143907420441145,-28.592150073422594,0.024750171026198982,4.778890156357473,0.1789086595563892,-0.020575734519071576,0.17890642719036565,-0.020571104540075158,0.021494174950668812,2.359768988872112,-31.873418950559525,-1.6938196375039862,-1.6938196375040393,-30.951919062294706
8700000000.000002,-25.99980500624072,-1.7289381597440923,-1.7289335960645023,-27.11890443133441,0.029385710897660882,6.202145659596098,0.1798559319990688,-0.02307155459621102,0.17985371835957376,-0.023066990916652763,0.02600733128929105,4.0992766456728695,-32.20195066583682,-1.7058666051478812,-1.7058666051478495,-31.21818107700728
8750000000.0,-24.859080226410914,-1.744287564325291,-1.7442836874083965,-25.682789783328303,0.033766829062303896,7.0980519021969,0.18073760379924197,-0.026066674748029373,0.1807353741519038,-0.02606279783102905,0.03022718077128028,5.345741663773801,-31.957132128607814,-1.7182208895772617,-1.7182208895773674,-31.028531447102104
8800000000.0,-23.78436573796936,-1.7603505248482463,-1.7603478457505002,-24.397068555260375,0.03782780124412925,7.439567039721041,0.1815456051040758,-0.029440743452108897,0.18154331744432065,-0.029438064354426308,0.03410418804907747,6.041225067472027,-31.2239327776904,-1.7309097813961374,-1.7309097813960739,-30.438293622732402
8850000000.000002,-22.820040940932635,-1.7770064101677492,-1.7770053208561565,-23.283951574306563,0.04151521513055761,7.401432714789927,0.1822747817975328,-0.033056403908868326,0.1822723906110277,-0.03305531459731803,0.03759458670343647,6.317796327800849,-30.221473655722562,-1.7439500062588809,-1.7439500062588384,-29.601747902107412
8900000000.0,-21.97767244614316,-1.7941125508833173,-1.7941133313870348,-22.335096123316355,0.044784508073925,7.166599313820839,0.1829230838688404,-0.036765219391899695,0.1829205436481048,-0.03676599989561713,0.04066018695942756,6.336950257056486,-29.144271759964,-1.7573473314914176,-1.7573473314914176,-28.67204638037284
8950000000.000002,-21.255282970422684,-1.8115107347695467,-1.8115135749978617,-21.534659301091786,0.04759859432365412,6.850566873766322,0.18349161935330352,-0.040414086431194374,0.1834888877160283,-0.040416926659509356,0.04326849176495544,6.2170888629174215,-28.105849844189006,-1.7710966483383523,-1.7710966483383523,-27.751748164009207
9000000000.0,-20.646226339998496,-1.8290343464443364,-1.8290393807083927,-20.866927396765487,0.04992726216660828,6.5112614454228215,0.18398457558854164,-0.04385182433056345,0.18398161575727912,-0.04385685859461974,0.04539283565047249,6.028575298815813,-27.157487785421317,-1.785182522113773,-1.785182522113773,-26.8955026955813
9050000000.0,-20.142954744761422,-1.8465158091715281,-1.8465231604932595,-20.318471796673244,0.05174684678974756,6.173781847989844,0.1844090150601739,-0.04693562827850717,0.1844057972987267,-0.04694297960023852,0.04701245680027241,5.809137874145549,-26.316736592751266,-1.799580180893021,-1.799580180893021,-26.127609670818792
9100000000.000002,-19.738514079789237,-1.8637939838188664,-1.8638038126230945,-19.87848511612674,0.053039985940188626,5.847105196548462,0.1847745576171125,-0.04953709077076529,0.18477105910383865,-0.04954691957499335,0.048112483442237904,5.577777996238613,-25.5856192763377,-1.8142568930481011,-1.8142568930481011,-25.456263112365352
9150000000.0,-19.427071061291272,-1.8807211944891724,-1.8807337429371511,-19.53857138131147,0.05379538882925766,5.532784207867639,0.18509296429543873,-0.05154752857730727,0.18508916696887848,-0.051560077025168294,0.04868384634430958,5.343421152734795,-24.95985526915891,-1.8291736659118651,-1.8291736659119828,-24.881992534046265
9200000000.000002,-19.204043058039165,-1.8971695786249074,-1.8971851992318125,-19.292422998394706,0.054007602687838,5.229065711837176,0.1853776405349295,-0.0528823956284592,0.18537352673040644,-0.05289801623531032,0.04872314341538382,5.1096704328479134,-24.43310876987634,-1.8442871829964482,-1.8442871829965022,-24.40209343124262
9250000000.0,-19.066076217705785,-1.9129614791112812,-1.9130556548235487,-19.13537991107996,0.0536767841027865,4.932752914862412,0.18563842981549783,-0.05340959298554582,0.1856386246134938,-0.05350376869781326,0.04823385795112794,4.87744288484992,-23.998829132568197,-1.8595518861257354,-1.8595518861257354,-24.01282279592988
