frequency_hz,hfss_s11_db,comsol_s11_db,delta_s11_db,hfss_s11_phase_deg,comsol_s11_phase_deg,delta_s11_phase_deg,delta_s11_complex,hfss_s21_db,comsol_s21_db,delta_s21_db,hfss_s21_phase_deg,comsol_s21_phase_deg,delta_s21_phase_deg,delta_s21_complex,hfss_s12_db,comsol_s12_db,delta_s12_db,hfss_s12_phase_deg,comsol_s12_phase_deg,delta_s12_phase_deg,delta_s12_complex,hfss_s22_db,comsol_s22_db,delta_s22_db,hfss_s22_phase_deg,comsol_s22_phase_deg,delta_s22_phase_deg,delta_s22_complex
1500000000.0,-30.401263704982554,-27.260466841435015,3.140796863547539,98.8184533436069,99.25805698583228,0.43960364222539283,0.013156562722487329,-0.28031259658569196,-0.2213254973929363,0.05898709919275566,-169.357481843109,-171.36163728650078,-2.0041554433917668,0.0346163350930958,-0.28031259658570096,-0.22132477352423577,0.05898782306146519,-169.357481843109,-171.36163391880845,-2.0041520756994373,0.03461629591898794,-30.39829611153469,-27.249341376659547,3.1489547348751437,102.512099238124,95.47782529142131,-7.034273946702683,0.013926471896368774
1550000000.0,-30.812598689776895,-27.9871583636759,2.8254403261009955,94.7272150062547,95.3674575146246,0.6402425083699086,0.011077578510321266,-0.2891406642204243,-0.22929397373569843,0.05984669048472585,-175.010999236185,-177.09665602304216,-2.0856567868571574,0.03595670217462889,-0.2891406642204243,-0.22929324523826367,0.059847418982160616,-175.010999236185,-177.09665122284895,-2.0856519866639474,0.03595663893934737,-30.792498858783965,-27.991973085336824,2.8005257734471414,98.651091906087,91.20597487526214,-7.445117030824861,0.011832351653486265
1600000000.0,-31.302902851094892,-28.84006220173328,2.4628406493616133,90.8189246991845,91.84746944420013,1.0285447450156084,0.008940557275355029,-0.2979201446508518,-0.2373538127976234,0.060566331853228406,179.33377174196,177.16615387586197,-2.167617866098027,0.03729988464438306,-0.2979201446508518,-0.23735301703081307,0.06056712762003874,179.33377174196,177.16616031702543,-2.167611424934563,0.03729979527341991,-31.26110772279302,-28.86832556187489,2.392782160918131,95.00714617354741,87.22589995770193,-7.781246215845499,0.009663516303813005
1650000000.0000002,-31.882328327646576,-29.843835385206546,2.0384929424400298,87.1469136663661,88.85462357690254,1.7077099105364368,0.006788836197059491,-0.30665879894690384,-0.2455220388556514,0.061136760091252434,173.676742908362,171.4267856976594,-2.249957210702604,0.0386444125883547,-0.30665879894690384,-0.24552110829377422,0.06113769065312963,173.676742908362,171.42679392667802,-2.2499489816839855,0.038644296049389903,-31.812444708935317,-29.907789894221754,1.9046548147135631,91.64263841190481,83.66515105920172,-7.977487352703093,0.007448524702551877
1700000000.0000002,-32.5637156282233,-31.030905953102167,1.5328096751211326,83.78764331146891,86.64564132611292,2.8579980146440107,0.004720826032449029,-0.31536528415769316,-0.25381519856190987,0.06155008559578329,168.017836235311,165.6852553048543,-2.332580930456686,0.039988648259767716,-0.31536528415769316,-0.2538140644166288,0.06155121974106437,168.01783623531,165.68526538807092,-2.332570847239083,0.039988504786893066,-32.45650643206716,-31.151738215468146,1.3047682165990118,88.6452947531033,80.73876064251832,-7.906534110584971,0.005241374020343686
1750000000.0,-33.36331579116355,-32.44235265361183,0.9209631375517233,80.8543337946213,85.6649388389253,4.810605044303998,0.003062399483639562,-0.32404890874996756,-0.2622487670741334,0.06180014167583414,162.356984193115,159.94160075209126,-2.4153834410237494,0.041330803456610554,-0.32404890874996756,-0.26224736407287463,0.06180154467709292,162.356984193115,159.94161266014794,-2.4153715329670717,0.04133063469586599,-33.20499493864641,-32.659383127467464,0.5456118111789436,86.1416398822664,78.83531341065472,-7.306326471611669,0.003205672292962823
1800000000.0,-34.30150167413889,-34.12214769937781,0.17935397476107795,78.5207368853179,86.72670422006584,8.205967334747925,0.00281526856084862,-0.33271939855537813,-0.27083656224342323,0.0618828363119549,156.694129998449,154.1958812469597,-2.4982487514893137,0.042668965270962804,-0.33271939855537813,-0.2708348343305227,0.06188456422485544,156.694129998449,154.1958948471052,-2.498235151343806,0.04266877429531148,-34.07078765246614,-34.51422921220644,-0.4434415597403003,84.318844037774,78.72013017537904,-5.598713862394959,0.002126294782034181
1850000000.0,-35.40287221776179,-36.079810020709374,-0.6769378029475845,77.0641280195695,91.37876084773072,14.314632828161223,0.004263194868624507,-0.3413866698786141,-0.27959018256593826,0.06179648731267584,151.029227768112,148.44817545137343,-2.581052316738578,0.04400112981689632,-0.3413866698786141,-0.27958808886565706,0.06179858101295704,151.029227768112,148.44819051111133,-2.5810372570006734,0.0440009209636946,-35.06581418336989,-36.81516277932075,-1.7493485959508632,83.4602265518313,82.05559438428473,-1.4046321675465663,0.0032430553772947544
1900000000.0000002,-36.693600987774495,-38.12758778952288,-1.4339868017483823,76.9449331820906,102.33998924844089,25.395056066350293,0.006327713165587991,-0.3500606067543604,-0.2885184854903734,0.061542121263987004,145.362242570298,142.69857913781584,-2.663663432482167,0.04532524322534847,-0.3500606067543604,-0.2885160054821383,0.06154460127222211,145.362242570298,142.6985953423018,-2.663647227996222,0.04532502173815998,-36.1946639782687,-39.5373828423261,-3.342718864057403,84.0004429047576,92.66733206102423,8.66688915626662,0.005314296650928514
1950000000.0000002,-38.188679114889055,-39.459634779765054,-1.2709556648759985,78.9510624991546,121.90226673015358,42.951204230999,0.008549602681240108,-0.35875084007859465,-0.29762712307564376,0.061123717002950884,139.693150358529,136.9472022346212,-2.745948123907823,0.04663924887412484,-0.3587508400786037,-0.2976242597187368,0.0611265803598669,139.693150358529,136.94721921728078,-2.745931141248235,0.04663902037958284,-37.4373665951588,-41.72711555718513,-4.28974896202633,86.5962349165376,116.81549361847563,30.21925870193803,0.007571496993761781
2000000000.0,-39.84552964826336,-38.93667090304297,0.9088587452203853,84.4110342718944,144.48789245339594,60.076858181501564,0.01079718086156982,-0.3674665274179395,-0.306918151713631,0.06054837570430849,134.021937767948,131.19416531589187,-2.827772452056138,0.047941139519491374,-0.3674665274179395,-0.3069149314938143,0.06055159592412518,134.021937767948,131.1941826980705,-2.8277550698774974,0.0479409094209329,-38.70829359484774,-41.01319178264676,-2.3048981877990187,92.146630666638,147.71665342055576,55.570022753917755,0.009852229738523293
2050000000.0000002,-41.42835213603245,-37.00989527001299,4.418456866019461,95.1775877088914,160.0537981012224,64.87621039233102,0.013015472133374187,-0.3762161336355587,-0.31638973162058964,0.05982640201496908,128.348601750286,125.43959561448007,-2.909006135805953,0.04922901271247055,-0.3762161336355668,-0.3163862011870009,0.05982993244856588,128.348601750286,125.43961304637308,-2.9089887039129394,0.04922878562436846,-39.78405790767283,-38.26852710801772,1.5155307996551102,101.482440013669,166.00207992114179,64.51963990747277,0.012100412764608477
2100000000.0,-42.31060384478497,-34.84871294322977,7.461890901555201,111.911098778599,167.68749707964452,55.776398301045504,0.015171593722130757,-0.38500721396585497,-0.32603592984121627,0.0589712841246387,122.67314902289301,119.68362265817412,-2.9895263647188983,0.05050112765629487,-0.38500721396585497,-0.3260321499232724,0.05897506404258257,122.67314902289301,119.68363985248895,-2.9895091704040624,0.05050090699742919,-40.282034800707976,-35.57870302982918,4.703331770878798,114.228376279573,173.1138109201229,58.885434640549875,0.01428435112359442
2150000000.0000005,-41.83965297040312,-32.911846238640614,8.927806731762509,130.27327519412,170.4362268831591,40.16295168903909,0.017240879972716512,-0.39384620271304227,-0.33584663766737977,0.057999565045662504,116.995595309018,113.92637364869478,-3.0692216603232225,0.05175596149933782,-0.3938462027130332,-0.33584267582122473,0.05800352689180849,116.995595309018,113.92639040077307,-3.0692049082449273,0.051755749313112394,-39.91332826025608,-33.36143340466889,6.551894855587193,127.653316574237,174.8312080684147,47.177891494177686,0.01638032472886504
2200000000.0,-40.30426069280818,-31.25996796018308,9.044292732625099,143.935760857907,170.44883364196906,26.513072784062047,0.019202511446481718,-0.40273821222700523,-0.34580760965157276,0.056930602575432476,111.3159643511,108.16796871776049,-3.1479956333395194,0.052992262991963246,-0.40273821222700523,-0.345803533688907,0.05693467853809825,111.3159643511,108.16798491099706,-3.1479794401029437,0.05299205997874677,-38.82468333094633,-31.55447241987597,7.270210911070357,138.408955844307,173.92294863514724,35.513992790840234,0.018368090677136493
2250000000.0,-38.459269635454596,-29.858981729501927,8.60028790595267,151.60983052818,168.87237970567628,17.262549177496282,0.021037929625579307,-0.41168684811309003,-0.35590062717794074,0.05578622093514929,105.63428668607,102.40851620239482,-3.225770483675177,0.05420910148135882,-0.41168684811309003,-0.3558965006758399,0.05579034743725014,105.63428668607,102.40853180276794,-3.225754883302045,0.05420890715970945,-37.41261914497383,-30.06124321018389,7.351375934789942,145.278865524407,171.6030621279279,26.324196603520903,0.02022939966320478
2300000000.0000005,-36.70625695561685,-28.6650697632589,8.041187192357953,155.006083315482,166.3178954005297,11.311812085047706,0.022730225280268544,-0.4206940476553983,-0.36610378521846004,0.054590262436938264,99.95059818119,96.64810808190234,-3.3024900992876667,0.05540590937635901,-0.4206940476553892,-0.3660996655863725,0.05459438206901668,99.9505981811901,96.648123128425,-3.3024750527650895,0.05540572225980958,-35.96768957936922,-28.80879577775278,7.15889380161644,148.827552807045,168.4529408029109,19.62538799586588,0.021947471461452307
2350000000.0,-35.15285493484781,-27.641631505860698,7.511223428987112,155.746422071749,163.12831793263263,7.381895860883617,0.02426391223333518,-0.42975994908897913,-0.3763918969745663,0.05336805211441281,94.26493834046,90.88681571235605,-3.378122628103938,0.05658251646152981,-0.42975994908897913,-0.37638783559072847,0.05337211349825066,94.26493834046,90.8868303098085,-3.3781080306515037,0.056582334161005096,-34.61828973941583,-27.746244526267596,6.872045213148233,150.000137995489,164.77912672468824,14.778988729199227,0.023506826036971445
2400000000.0000005,-33.80179587488837,-26.760616593005217,7.041179281883153,154.842240864057,159.50766054516512,4.665419681108119,0.025624865977836257,-0.4388827995728895,-0.38673700787716636,0.05214579169572314,88.5773484042725,85.12468598248806,-3.452662421784453,0.0577391747444893,-0.43888279957289056,-0.38673305119927215,0.05214974837361841,88.5773484042726,85.12470030002459,-3.4526481042479986,0.05773899395910531,-33.40297584461119,-26.838036605977692,6.5649392386334995,149.550549781798,160.75694473640908,11.206394954611085,0.024893259256396297
2450000000.0,-32.62995885882311,-26.000929214829792,6.6290296439933165,152.883774132861,155.58395558677947,2.700181453918475,0.026800334683248002,-0.44805890944907734,-0.3971090080616782,0.05094990138739913,82.8878692783366,79.36173800111462,-3.526131277221964,0.05887657282856946,-0.44805890944907734,-0.39710519848182746,0.05095371096724988,82.8878692783367,79.36175227646262,-3.52611700187407,0.05887638924965169,-32.324087826458786,-26.058875272116456,6.26521255434233,147.989346606403,156.49359119210027,8.504244585697279,0.026093879037706977
2500000000.0,-31.612016492197657,-25.346702935098456,6.265313557099201,150.221721305083,151.44144320681235,1.2197219017293435,0.02777898045252826,-0.45728265960057407,-0.407476330780984,0.04980632881959007,77.1965393409521,73.59796041204562,-3.598578928906477,0.05999583909494126,-0.45728265960056497,-0.407472706265808,0.04980995333475696,77.1965393409522,73.59797495806156,-3.598564382890629,0.059995647289527165,-31.372025146148545,-25.390408242241392,5.9816169039071525,145.650188751353,152.05835861789322,6.40816986654022,0.027097164956536517
2550000000.0000005,-30.726246736545875,-24.785951839306037,5.940294897239838,147.072851647606,147.13794085021922,0.0650892026132226,0.028550930600871785,-0.4665465674545223,-0.4178067230425657,0.04873984441195656,71.5033921898397,67.83330942118339,-3.6700827686563002,0.061098533207881035,-0.4665465674545223,-0.4178033150608263,0.04874325239369598,71.5033921898397,67.83332462943282,-3.670067560406892,0.06109832657402054,-30.53460418197219,-24.81910867943555,5.715495502536637,142.75272759841104,147.49824514716875,4.745517548757704,0.027893034031373214
2600000000.0,-29.955259700776907,-24.3095967899194,5.6456629108575065,143.577044457394,142.71470786433233,-0.8623365930616842,0.029107829162453126,-0.47584141544805847,-0.4280680736812571,0.04777334176680137,65.80845440009661,62.06770761097997,-3.7407467891166277,0.0621866256506114,-0.47584141544804937,-0.42806490343617265,0.047776512011876715,65.80845440009661,62.06772394685582,-3.7407304532407863,0.062186396532036996,-29.80032525118211,-24.334904754793065,5.465420496389044,139.444834155542,142.8465504300094,3.4017162744673897,0.02847290451790411
2650000000.0000005,-29.28544651539486,-23.9107788337243,5.374667681670559,139.828403050111,138.202319511365,-1.626083538746002,0.029442884178691956,-0.48515644364810867,-0.43822928278109174,0.046927160867016926,60.11174337277599,56.301043610494084,-3.8106997622818994,0.06326246514739266,-0.48515644364810867,-0.43822635623443634,0.04693008741367233,60.11174337277599,56.301061594974456,-3.810681777801534,0.06326220518031046,-29.15932838023189,-23.930277752935957,5.229050627295933,135.82880376181,138.1278824710855,2.2990787092755056,0.02882975413324995
2700000000.0,-28.706238601335883,-23.584378494915256,5.121860106420627,135.892792077386,133.62432523425,-2.2684668431359967,0.029550909211893545,-0.49447960577736566,-0.44826115462963173,0.04621845114773393,54.4132653584795,50.53317268221222,-3.8800926762672816,0.0643287339775738,-0.49447960577736566,-0.4482584571932897,0.046221148584075944,54.4132653584795,50.53319285725087,-3.880072501228625,0.0643284347079921,-28.60351538852028,-23.59965913618911,5.003856252331168,131.977434891149,133.36122819439265,1.3837933032436638,0.028958171636537088
2750000000.0,-28.209460411185955,-23.32668116864996,4.882779242535996,131.818111462812,128.99963244824917,-2.8184790145628256,0.02942835910329228,-0.503797885249477,-0.4581372941394721,0.04566059111000492,48.7130137417538,44.7639182777889,-3.949095463964909,0.06538839136806823,-0.503797885249477,-0.4581347861787874,0.045663099070689606,48.7130137417538,44.76394115488098,-3.9490725868728305,0.06538804513451874,-28.126400918961526,-23.339023896892023,4.787377022069503,127.94401967103701,128.56193577468974,0.6179161036527319,0.02885440214696973
2800000000.0000005,-27.78882432842607,-23.135147716675903,4.653676611750168,127.640557696114,124.3441396859252,-3.296418010188802,0.02907336081642167,-0.5130976650775383,-0.4678349840423987,0.045262681035139585,43.0109676696842,38.9930746012661,-4.01789306841809,0.06644460540210369,-0.5130976650775465,-0.46783259846098724,0.04526506661655927,43.0109676696842,38.99310059600568,-4.017867073678531,0.0664442064244087,-27.72290246189394,-23.14561743655296,4.577285025340981,123.768689570298,123.7430694267502,-0.025620143547797625,0.028516387494573824
2850000000.0,-27.439553591481477,-23.008263294069323,4.431290297412154,123.388595607117,119.67192606987719,-3.7166695372397953,0.028485740549585706,-0.5223651428151045,-0.4773360174120919,0.04502912540301257,37.307091101763,33.22041019844795,-4.086680903315056,0.067500674226684,-0.5223651428151137,-0.47733366049139814,0.045031482323715566,37.307091101763,33.22043955770219,-4.0866515440608,0.06750021978018002,-27.389144133437174,-23.017777381406155,4.371366752031019,119.48255378377401,118.91640227468014,-0.5661515090938565,0.027943803529835543
2900000000.0000005,-27.15810743220367,-22.945447328988063,4.212660103215608,119.085587993675,114.99618899111985,-4.0893990025551545,0.02766704834565733,-0.531586779147577,-0.4866274576140966,0.04495932153348042,31.6013323479222,27.445672563830126,-4.15565978409208,0.06855993778855522,-0.531586779147577,-0.48662501392963264,0.04496176521794437,31.6013323479222,27.445705295816932,-4.155627052105274,0.06855942928642615,-27.12229751853929,-22.954826881172327,4.167470637366964,115.11047982787899,114.09321220557067,-1.0172676223083386,0.027138096867417076
2950000000.0,-26.94198512005194,-22.947014757248283,3.994970362803656,114.751625616954,110.33006174417957,-4.4215638727744135,0.026620581291522862,-0.5407497664984657,-0.4957022960602531,0.04504747043821261,25.893624147795897,21.66859372182325,-4.225030425972648,0.06962568186768826,-0.5407497664984657,-0.4956996376528051,0.04505012884566062,25.893624147795897,21.668629542357674,-4.224994605438212,0.06962512563136058,-26.920464118493655,-22.957025945548374,3.9634381729452812,110.673028158084,109.28499469540868,-1.3880334626753097,0.02610252423604401
3000000000.0,-26.78959102132496,-23.01418419129974,3.7754068300252186,110.404883306211,105.68741544896956,-4.717467857241445,0.025351406219299707,-0.5498425021649727,-0.5045599775805236,0.045282524584449035,20.183884327208496,15.888896698862679,-4.294987628345808,0.07070103676369141,-0.549842502164983,-0.5045569766681572,0.04528552549682574,20.1838843272085,15.88893500770765,-4.294949319500859,0.07070044425940596,-26.782598036402888,-23.025574579100233,3.7570234573026546,106.187858449631,104.50418507749339,-1.683673372137605,0.024842198872300374
3050000000.0000005,-26.700147919309842,-23.149133554217578,3.5510143650922643,106.062710321764,101.08374533115231,-4.978964990611701,0.02386638278628227,-0.5588550491528521,-0.513206764125871,0.04564828502698115,14.4720170481105,10.106302758809937,-4.36571428930057,0.07178887358512621,-0.5588550491528604,-0.5132033076772555,0.04565174147560491,14.4720170481105,10.106342657453729,-4.365674390656778,0.07178826095847902,-26.70846673973157,-23.16266736631245,3.5457993734191184,101.670813377687,99.7649823156096,-1.9058310620773966,0.02336415107490856
3100000000.0,-26.673650003306108,-23.355108566173712,3.318541437132396,101.742600742965,96.53725874675747,-5.2053419962075225,0.02217418828535976,-0.5677795671263662,-0.5216559100846714,0.046123657041694854,8.757914646391532,4.320539229740937,-4.437375416650582,0.07289170161444554,-0.5677795671263651,-0.5216519137817217,0.046127653344643416,8.757914646391502,4.32057958514976,-4.437335061241754,0.07289108847583066,-26.698649058870675,-23.371604811765874,3.3270442471048014,97.1368225794818,95.08438634024175,-2.052436239240052,0.021677415956927352
3150000000.0000005,-26.71085014089709,-23.63659502241208,3.0742551184850093,97.4631608275824,92.07032677369035,-5.392834053892045,0.020285347297759205,-0.5766106957893362,-0.5299276267157008,0.0466830690736354,3.04146002893713,-1.4686522920655454,-4.51011232100268,0.07401157062349634,-0.5766106957893362,-0.5299230455799985,0.04668765020933774,3.04146002893713,-1.4686127429658171,-4.510072771902941,0.07401097820282374,-26.75457195794192,-23.656973085958835,3.0975988719830845,92.6007370564606,90.48360766491409,-2.117129391546513,0.019793174913660155
3200000000.0,-26.813278433410062,-23.999572736832768,2.813705696577294,93.2451852809811,87.71154794559226,-5.533637335388846,0.018212274290522176,-0.5853458736093319,-0.5380488189805532,0.047297054628778645,-2.67747042215398,-7.261507611873625,-4.584037189719652,0.07514998223119333,-0.5853458736093319,-0.5380436524204388,0.047302221188893046,-2.67747042215398,-7.2614701325794035,-4.583999710425417,0.07514943118636049,-26.8785908468481,-24.024911803164688,2.8536790436834103,88.0781941073817,85.9900973653322,-2.0880967420495153,0.017725009481190553
3250000000.0,-26.983290634588457,-24.451877931442503,2.5314127031459535,89.1129707904642,83.4988340131656,-5.614136777298597,0.015969350831334696,-0.593985576105897,-0.5460525851554752,0.047932990950421805,-8.399003513249673,-13.05823176045306,-4.659228247203373,0.07630781439966632,-0.593985576105897,-0.5460468753904097,0.047938700715487226,-8.399003513249673,-13.058197482785198,-4.659193969535522,0.07630732266625884,-27.07412254911389,-24.483500010375604,2.5906225387382875,83.5866231015063,81.64061134548878,-1.9460117560175263,0.015489408794665448
3300000000.0000005,-27.224145492175435,-25.003711590958734,2.220433901216701,85.096036621088,79.48422978299581,-5.611806838092207,0.01357309828899705,-0.602533459938395,-0.5539774777667066,0.04855598217168844,-14.123265567355602,-18.85899127292722,-4.73572570557161,0.07748526293605548,-0.602533459938395,-0.5539713021657366,0.048562157772658376,-14.123265567355602,-18.858961086098976,-4.73569551874337,0.07748484400294103,-27.345846122981946,-25.04330419926058,2.3025419237213676,79.146537451269,77.4860349491001,-1.660502502168896,0.013106906904543582
3350000000.0,-27.540108502000614,-25.668340684344017,1.8717678176565968,81.2314989344165,75.74176094192875,-5.489737992487761,0.011042635358253242,-0.6109964017144089,-0.5618665333529135,0.049129868361495466,-19.850378532584,-24.663907233326576,-4.81352870074258,0.07868180341898906,-0.6109964017144089,-0.5618599926096066,0.049136409104802325,-19.850378532584,-24.6638817120027,-4.813503179418689,0.07868146530069216,-27.699995614657777,-25.718146909713102,1.9818487049446745,74.7833312728202,73.59930029299929,-1.1840309798209319,0.010604997280652825
3400000000.0000005,-27.93657355450204,-26.463032770323483,1.4735407841785566,77.5674779197658,72.38076479922991,-5.186713120535899,0.008401123134513279,-0.6193844237371046,-0.5697660880551585,0.04961833568194607,-25.580456002694,-30.47304939412239,-4.892593391428392,0.07989617631398314,-0.6193844237371046,-0.5697592928824642,0.049625130854640376,-25.580456002694,-30.47302877298309,-4.892572770289092,0.07989592130995288,-28.144782171801776,-26.52615833092497,1.618623840876804,70.5299395306985,70.0889536218069,-0.44098590889160505,0.008027038884660095
3450000000.0,-28.42017780886515,-27.41018806684336,1.0099897420217907,74.1681399962972,69.56956174736862,-4.598578248928561,0.005681691912260759,-0.627710502732594,-0.5777244057772478,0.04998609695534617,-31.3135992933832,-36.28643166625363,-4.972832372870414,0.08112639722154552,-0.627710502732594,-0.5777174647231643,0.04999303800942967,-31.3135992933832,-36.28641585758441,-4.972816564201196,0.08112622237100696,-28.691003212521885,-27.491115985214346,1.1998872273075385,66.4309896245254,67.12350900845063,0.6925193839252302,0.005467285872537041
3500000000.0,-28.998845353183633,-28.538288784919864,0.4605565682637689,71.1213480959645,67.57943601014311,-3.5419120858213944,0.002967612480257169,-0.6359902618353728,-0.5857901552901394,0.050200106545233325,-37.0498937250951,-42.1040092476186,-5.054115522523489,0.0823697932463504,-0.6359902618353728,-0.5857831655351893,0.050207096300183496,-37.0498937250951,-42.1039978902211,-5.054104165126006,0.08236969126061339,-29.352926477008133,-28.64376447869205,0.709161998316084,62.549604221556,64.97734789684947,2.4277436752934705,0.0032650565259213205
3550000000.0000005,-29.68159956431739,-29.88094281077105,-0.1993432464536582,68.5504888170833,66.86966361157876,-1.6808252055045614,0.001207861774791661,-0.6442415506251555,-0.5940107817402581,0.050230768884897414,-42.7894052647522,-47.9256776165364,-5.136272351784214,0.08362306543922952,-0.6442415506251555,-0.5940038236921716,0.050237726932983895,-42.7894052647522,-47.925670140736116,-5.136264875983926,0.08362302584886849,-30.14957745852837,-30.021481837243222,0.12809562128514784,58.9791128923011,64.12125298664559,5.142140094344484,0.002847007615771681
3600000000.0,-30.477755192357282,-31.46721514589416,-0.9894599535368762,66.6329108035617,68.25372649038094,1.6208156868192418,0.0033202759579259453,-0.6524839226429218,-0.6024308260740976,0.050053096568824174,-48.53217767454001,-53.75127356112652,-5.219095886586501,0.08488237619306173,-0.6524839226429218,-0.6024239615816449,0.05005996106127686,-48.53217767454001,-53.75126925550495,-5.2190915809649425,0.0848823864749366,-31.10659435736418,-31.659320925190606,-0.5527265678264257,55.8643163946077,65.40480088426969,9.540484489661992,0.0048025611707218675
3650000000.0000005,-31.394556458766868,-33.2779554834505,-1.88339902468363,65.6282623500476,73.19039640288862,7.5621340528410315,0.006141728153736456,-0.6607380243913616,-0.6110902523386496,0.04964777205271209,-54.2782303053981,-59.5805783468014,-5.30234804140332,0.0861434594201497,-0.6607380243913625,-0.6110835256638427,0.049654498727519814,-54.2782303053982,-59.58057641605829,-5.302346110660096,0.08614350594116174,-32.258750258306975,-33.54472220312348,-1.2859719448165023,53.4424319771736,70.3926793328489,16.950247355675288,0.007469883879192885
3700000000.0,-32.43107105698873,-35.091872313806455,-2.6608012568177273,65.9189911270716,83.96771392064358,18.048722793571983,0.00900938444134274,-0.669024914151536,-0.6200228471789334,0.049002066972602565,-60.02755665614059,-65.41332304453913,-5.385766388398537,0.08740175035991488,-0.669024914151536,-0.6200162875390918,0.049008626612444206,-60.02755665614059,-65.41332265274842,-5.38576599660783,0.0874018190591577,-33.65261444328865,-35.44546693488539,-1.79285249159674,52.1271068779487,81.62589117973165,29.498784301782962,0.010293636475745533
3750000000.0000005,-33.56357793001873,-36.18569620875468,-2.6221182787359467,68.054298725418,101.92832995586194,33.87403123044396,0.011848312681388022,-0.6773653328256755,-0.6292547576474848,0.04811057517819062,-65.7801237963565,-71.24919595495287,-5.4690721585963615,0.08865253100155979,-0.6773653328256755,-0.6292483821377732,0.04811695068790223,-65.7801237963565,-71.24919625318593,-5.469072456829423,0.08865260780984945,-35.34542339867769,-36.55410459767634,-1.2086811989986543,52.6914012299387,100.61343834655636,47.92203711661767,0.013136594174601184
3800000000.0000005,-34.714497575865956,-35.698171263669934,-0.9836736878039787,72.7411406187246,122.05219481522826,49.311054196503676,0.014621316245106129,-0.6857789522438097,-0.6388032323626451,0.04697571988116456,-71.5358727229252,-77.08785197158613,-5.551979248660928,0.08989108639874809,-0.6857789522438097,-0.63879704827955,0.04698190396425972,-71.5358727229252,-77.08785211239066,-5.551979389465458,0.08989115744890377,-37.37934612894198,-35.93457805518091,1.4447680737610753,56.67277008047041,121.48458251773187,64.81181243726147,0.01593882495949068
3850000000.0,-35.70407476869315,-34.00029779689211,1.7037769718010338,80.5934390900086,136.3994705105751,55.80603142056651,0.01729848508183994,-0.694283628763217,-0.648675626902024,0.04560800186119307,-77.2947196869026,-82.92892363560615,-5.634203948703544,0.09111286662631825,-0.694283628763217,-0.6486696328150097,0.045613995948207364,-77.2947196869026,-82.92892277919127,-5.634203092288658,0.09111291834090476,-39.63407303189149,-34.09400722690699,5.540065804984501,67.0754553794638,135.68817682334094,68.61272144387715,0.01866073493000171
3900000000.0000005,-36.239403589355945,-32.031930511337904,4.20747307801804,91.3579836409435,143.845480207214,52.487496566270494,0.019852487651344064,-0.7028946913748247,-0.6588687270818632,0.04402596429296157,-83.0565584908086,-88.77203354803333,-5.715475057224751,0.09231364879966705,-0.7028946913748247,-0.6588629123831742,0.04403177899165056,-83.0565584908086,-88.77203086610223,-5.715472375293643,0.09231366795481054,-41.30611409675335,-32.049532698765624,9.256581397987723,87.483336889895,142.66248048285107,55.17914359295605,0.02127012316484151
3950000000.0,-36.074583757103426,-30.224183464108073,5.850400292995353,103.100902667558,146.71334133197334,43.61243866441532,0.022257553310716296,-0.7116242937773009,-0.6693684336445709,0.04225586013272997,-88.8212637173035,-94.61680772960999,-5.795544012306493,0.09348969345141822,-0.7116242937773009,-0.6693627766678538,0.04226151710944703,-88.8212637173035,-94.61680241283571,-5.79553869553223,0.09348966731093578,-40.892959646832246,-30.209028261067715,10.68393138576453,112.776386637455,145.0725126969711,32.2961260595161,0.02373839893035367
4000000000.0,-35.25973551898921,-28.663739390695923,6.595996128293287,113.125021824856,146.8841213606868,33.759099535830785,0.024489311660649982,-0.7204808588967093,-0.6801498391906582,0.04033101970605113,-94.5886948105054,-100.46288945679404,-5.874194646288629,0.09463788963280682,-0.7204808588967093,-0.6801443043123058,0.04033655458440355,-94.5886948105054,-100.462880731193,-5.87418592068758,0.09463780623084178,-38.780311973267125,-28.63598712517431,10.144324848092815,130.071263933229,144.85472818545733,14.783464252228327,0.02603934259935169
4050000000.0,-34.08374439152004,-27.335646109244138,6.748098282275905,120.002058280715,145.44108161533097,25.439023334615968,0.026524886152772625,-0.7294686420813988,-0.6911777134952983,0.0382909285861005,-100.358700892493,-106.30995305916468,-5.951252166671679,0.09575588337107982,-0.7294686420813988,-0.6911722478696359,0.038296394211762896,-100.358700892493,-106.30994021517566,-5.951239322682653,0.09575573199594727,-36.43943448142118,-27.304482887179486,9.134951594241695,138.131938254412,143.07910459465128,4.947166340239278,0.028148725355146495
4100000000.0000005,-32.81328418201913,-26.20656907940314,6.606715102615993,123.84295615866502,142.9880062203212,19.145050061656207,0.02834306931807801,-0.7385874357133776,-0.7024073972992995,0.03618003841407813,-106.131126161705,-112.15771714139208,-6.026590979687086,0.0968421845483237,-0.7385874357133776,-0.7024019280052586,0.036185507708119014,-106.131126161705,-112.15769957776234,-6.026573416057346,0.09684195645267658,-34.39393742417002,-26.17643579291208,8.217501631257939,140.839935667412,140.33042669548448,-0.5095089719275165,0.030044256737516078
